cpu_mark,cpu_cores,cpu_clock,cpu_smt,cpu_tdp,thread_mark,g3d_mark,gpu_vram,gpu_tdp,gpu_g2d,label,match
3471,4,3.1,0,35,1617,20778,12,250,964,1440p_120-144,0
27046,6,3.8,1,65,3908,26969,12,200,1159,4k_60,0
34555,8,3.6,1,65,4065,19828,12,230,943,1080p_144+,1
30562,12,2.1,1,65,3862,16895,12,170,960,4k_60,0
13259,4,3.3,1,60,3374,17172,8,176,913,1080p_144+,0
53404,20,3.4,1,125,4498,19752,8,115,1083,1440p_144+,0
18011,6,2.8,1,65,3293,7877,4,75,568,1080p_60,1
62631,16,4.5,1,170,4273,14128,6,160,748,1080p_120-144,0
43912,16,3.4,1,150,4338,20416,8,200,988,1440p_120-144,1
25097,10,2.5,1,148,3638,14128,6,160,748,1080p_120-144,1
6814,4,3.8,0,91,2547,20416,8,200,988,4k_60,0
41080,16,3.2,1,241,4155,22292,8,220,998,1440p_144+,0
39061,12,3.7,1,105,3470,22292,8,220,998,1440p_120-144,1
16040,6,3.7,1,65,2658,25180,10,320,1049,1080p_60,0
46731,24,2.0,1,65,4491,24985,16,300,1021,4k_60,0
15189,4,3.5,1,60,3769,7877,4,75,568,1080p_60,1
11577,4,3.6,1,65,2418,28889,20,315,1203,4k_120-144,0
52891,20,3.4,1,125,4479,22726,8,160,1077,1440p_144+,0
16971,6,2.6,1,65,2992,7647,4,53,715,1080p_60,1
3062,2,3.0,1,35,1775,7647,4,53,715,1080p_60,0
41369,16,3.2,1,241,4148,22121,16,250,983,1440p_120-144,1
27046,6,3.8,1,65,3908,16485,8,160,911,1440p_60,1
20266,6,3.6,1,65,3225,26728,16,300,1048,1080p_60,0
1858,2,3.1,1,65,1418,16485,8,160,911,1440p_60,0
22193,8,2.5,1,65,3407,14128,6,160,748,1440p_60,1
41080,16,3.2,1,241,4155,38421,24,450,1295,4k_144+,0
25350,6,4.3,1,65,3881,16895,12,170,960,1440p_60,1
58010,24,3.0,1,125,4597,38421,24,450,1295,4k_144+,1
21565,6,3.5,1,65,3258,12714,8,130,925,1440p_60,1
1909,2,2.9,0,54,1583,27007,12,350,1088,1440p_144+,0
50414,12,4.4,1,120,4132,31060,24,355,1240,4k_120-144,1
59317,24,3.2,1,125,4714,31747,12,285,1195,4k_120-144,1
22466,10,3.7,1,165,2674,7647,4,53,715,1080p_60,1
20288,6,3.6,1,65,3338,12912,6,120,808,1080p_120-144,1
20266,6,3.6,1,65,3225,17172,8,176,913,1080p_144+,0
12591,4,2.2,1,35,3276,31060,24,355,1240,1440p_144+,0
3598,4,3.5,0,65,1637,26678,24,350,1056,1440p_144+,0
31443,8,4.2,1,65,3898,26678,24,350,1056,1080p_144+,0
34555,8,3.6,1,65,4065,16485,8,160,911,1440p_120-144,0
24844,8,3.5,1,125,3533,16619,8,165,969,1440p_60,1
6727,4,3.6,0,65,2494,19224,10,175,1059,4k_60,0
32388,18,3.0,1,165,2652,12714,8,130,925,1440p_60,1
17721,6,3.6,1,65,2564,12714,8,130,925,1080p_60,0
7728,6,2.1,0,35,2009,31747,12,285,1195,4k_120-144,0
30562,12,2.1,1,65,3862,9554,4,107,808,1440p_60,0
4128,2,4.0,1,58,2468,12714,8,130,925,1080p_120-144,0
36773,16,2.1,1,65,4112,26728,16,300,1048,1440p_120-144,0
26636,8,3.4,1,65,3382,19752,8,115,1083,1080p_120-144,0
38668,14,3.5,1,125,4273,16895,12,170,960,1080p_144+,1
58970,24,3.2,1,125,4696,26969,12,200,1159,4k_120-144,0
35890,8,4.5,1,105,4193,16895,12,170,960,1080p_144+,1
20872,8,2.5,1,65,3278,14128,6,160,748,1080p_120-144,1
51524,12,4.7,1,170,4245,26728,16,300,1048,1440p_144+,1
38713,16,2.1,1,65,4125,19828,12,230,943,1080p_144+,1
37614,14,3.5,1,125,4123,25180,10,320,1049,1080p_144+,0
26850,6,3.7,1,65,3842,27007,12,350,1088,1080p_120-144,0
3501,4,3.33,1,130,1500,16619,8,165,969,1080p_144+,0
37783,14,3.5,1,125,4131,16895,12,170,960,1080p_144+,1
58010,24,3.0,1,125,4597,31747,12,285,1195,4k_120-144,1
25097,10,2.5,1,148,3638,22292,8,220,998,1080p_120-144,0
34261,8,4.2,1,120,3754,16895,12,170,960,1080p_144+,1
10170,6,3.6,0,95,2583,28889,20,315,1203,1440p_144+,0
28455,6,4.7,1,105,4139,22292,8,220,998,1080p_120-144,0
38713,16,2.1,1,65,4125,19828,12,230,943,1080p_144+,1
59317,24,3.2,1,125,4714,31747,12,285,1195,4k_120-144,1
36773,16,2.1,1,65,4112,19828,12,230,943,1440p_120-144,1
41080,16,3.2,1,241,4155,20416,8,200,988,1440p_120-144,1
26105,12,3.5,1,165,2718,14128,6,160,748,1080p_120-144,1
59317,24,3.2,1,125,4714,31747,12,285,1195,4k_120-144,1
62504,16,4.2,1,120,4151,38421,24,450,1295,4k_144+,1
8194,6,2.2,0,35,2156,14128,6,160,748,1080p_120-144,0
58842,24,3.0,1,125,4614,16895,12,170,960,4k_144+,0
23878,8,3.6,1,125,3376,12714,8,130,925,1440p_60,1
43912,16,3.4,1,150,4338,31747,12,285,1195,4k_60,0
33982,16,2.4,1,65,4028,16895,12,170,960,4k_60,0
33982,16,2.4,1,65,4028,16895,12,170,960,1080p_144+,1
27046,6,3.8,1,65,3908,19752,8,115,1083,1080p_120-144,0
23050,14,1.6,1,35,3604,26969,12,200,1159,4k_60,0
46208,24,2.0,1,65,4312,31747,12,285,1195,4k_120-144,1
39061,12,3.7,1,105,3470,27007,12,350,1088,4k_60,1
62631,16,4.5,1,170,4273,9554,4,107,808,1080p_60,0
42746,24,1.1,1,35,4178,14128,6,160,748,1080p_120-144,0
36108,16,2.4,1,65,4029,27007,12,350,1088,4k_60,1
24844,8,3.5,1,125,3533,7647,4,53,715,1080p_60,1
23441,10,2.5,1,154,3498,12912,6,120,808,1080p_120-144,1
58842,24,3.0,1,125,4614,22749,16,165,1063,4k_144+,0
58842,24,3.0,1,125,4614,38421,24,450,1295,4k_144+,1
2259,2,3.2,1,73,1366,11659,6,120,777,1080p_120-144,0
11029,4,3.8,1,65,2526,12717,6,125,805,1080p_120-144,0
24327,8,3.7,1,65,3288,12714,8,130,925,1080p_120-144,1
58842,24,3.0,1,125,4614,38421,24,450,1295,4k_144+,1
31711,14,2.7,1,65,4049,15119,8,132,879,4k_60,0
39061,12,3.7,1,105,3470,19828,12,230,943,1080p_144+,1
31402,14,2.6,1,65,4008,19224,10,175,1059,1440p_60,0
45525,16,3.4,1,105,3469,9554,4,107,808,1080p_60,0
27046,6,3.8,1,65,3908,27007,12,350,1088,4k_60,0
2339,2,3.4,1,55,1784,27007,12,350,1088,4k_60,0
59317,24,3.2,1,125,4714,26969,12,200,1159,1440p_144+,1
13291,6,3.1,1,65,2815,14128,6,160,748,1080p_60,0
32388,18,3.0,1,165,2652,16485,8,160,911,1080p_144+,1
13236,8,3.0,0,65,2749,38421,24,450,1295,4k_144+,0
42746,24,1.1,1,35,4178,27007,12,350,1088,1440p_144+,1
34555,8,3.6,1,65,4065,31747,12,285,1195,1080p_144+,0
37783,14,3.5,1,125,4131,28889,20,315,1203,1440p_144+,0
23878,8,3.6,1,125,3376,26678,24,350,1056,1440p_60,0
4457,2,3.5,1,35,1968,16619,8,165,969,1440p_60,0
24477,8,3.6,1,125,3396,9554,4,107,808,1080p_60,1
50476,24,2.0,1,65,4412,17172,8,176,913,4k_120-144,0
2149,2,2.8,0,51,1687,19752,8,115,1083,1440p_120-144,0
9535,4,3.8,1,65,2789,16895,12,170,960,1080p_144+,0
25099,8,3.5,1,125,3511,20416,8,200,988,1440p_60,0
51524,12,4.7,1,170,4245,34556,16,320,1234,4k_120-144,1
61539,24,3.2,1,150,4850,38421,24,450,1295,4k_144+,1
59317,24,3.2,1,125,4714,22726,8,160,1077,1440p_144+,0
39061,12,3.7,1,105,3470,25180,10,320,1049,1440p_120-144,1
38713,16,2.1,1,65,4125,24985,16,300,1021,1440p_120-144,1
24327,8,3.7,1,65,3288,16505,8,235,942,1440p_60,1
27664,10,3.7,1,150,3935,26969,12,200,1159,1080p_120-144,0
21674,6,4.1,1,65,3896,31747,12,285,1195,1440p_60,0
31711,14,2.7,1,65,4049,16485,8,160,911,1080p_144+,1
13259,4,3.3,1,60,3374,38421,24,450,1295,4k_144+,0
21565,6,3.5,1,65,3258,12717,6,125,805,1080p_120-144,1
4128,2,4.0,1,58,2468,7877,4,75,568,1080p_60,0
25202,12,3.5,1,180,2491,12714,8,130,925,1080p_120-144,1
42152,20,2.1,1,65,4271,20416,8,200,988,1440p_120-144,1
22563,8,2.5,1,65,3385,27007,10,350,1088,1440p_144+,0
58842,24,3.0,1,125,4614,17172,8,176,913,4k_144+,0
41080,16,3.2,1,241,4155,26728,16,300,1048,1440p_120-144,0
42243,20,2.1,1,65,4258,22726,8,160,1077,4k_60,1
23050,14,1.6,1,35,3604,12717,6,125,805,1080p_120-144,1
23590,8,3.9,1,105,2803,20416,8,200,988,4k_60,0
58970,24,3.2,1,125,4696,9554,4,107,808,4k_120-144,0
13169,6,3.6,0,65,2503,12717,6,125,805,1440p_60,0
34261,8,4.2,1,120,3754,38421,24,450,1295,4k_60,0
23050,14,1.6,1,35,3604,22726,8,160,1077,1440p_120-144,0
62504,16,4.2,1,120,4151,38421,24,450,1295,4k_144+,1
41369,16,3.2,1,241,4148,12714,8,130,925,1080p_120-144,0
30562,12,2.1,1,65,3862,22292,8,220,998,1440p_120-144,1
42243,20,2.1,1,65,4258,22726,8,160,1077,4k_60,1
23050,14,1.6,1,35,3604,14128,6,160,748,1080p_120-144,1
62504,16,4.2,1,120,4151,25180,10,320,1049,4k_144+,0
11029,4,3.8,1,65,2526,26969,12,200,1159,1440p_144+,0
61286,24,3.0,1,150,4734,26728,16,300,1048,4k_144+,0
3602,2,3.6,1,51,2153,34556,16,320,1234,4k_120-144,0
34261,8,4.2,1,120,3754,19828,12,230,943,1080p_144+,1
30562,12,2.1,1,65,3862,26969,12,200,1159,4k_60,1
13291,6,3.1,1,65,2815,38421,24,450,1295,4k_144+,0
9541,6,3.0,0,65,2447,19752,8,115,1083,1080p_144+,0
6963,4,3.5,0,65,2122,14128,6,160,748,1440p_60,0
25364,10,2.5,1,148,3768,12714,8,130,925,1080p_120-144,1
19829,6,3.9,1,65,3188,23468,8,290,1049,1080p_60,0
25097,10,2.5,1,148,3638,29618,24,450,1228,4k_120-144,0
36773,16,2.1,1,65,4112,16895,12,170,960,4k_60,0
35890,8,4.5,1,105,4193,16895,12,170,960,1080p_144+,1
45525,16,3.4,1,105,3469,27007,12,350,1088,1440p_144+,1
6416,4,3.4,1,77,2074,38421,24,450,1295,4k_144+,0
27664,10,3.7,1,150,3935,38421,24,450,1295,4k_144+,0
24509,8,3.8,1,65,3285,7647,4,53,715,1080p_60,1
35890,8,4.5,1,105,4193,27007,12,350,1088,1440p_120-144,0
46208,24,2.0,1,65,4312,17172,8,176,913,1440p_144+,0
33982,16,2.4,1,65,4028,19752,8,115,1083,1080p_144+,1
39061,12,3.7,1,105,3470,22292,8,220,998,4k_60,1
31402,14,2.6,1,65,4008,19828,12,230,943,1080p_144+,1
19862,6,3.0,1,65,3678,22292,8,220,998,1440p_120-144,0
8066,4,3.4,1,65,2284,21655,11,250,930,1440p_120-144,0
42746,24,1.1,1,35,4178,22292,8,220,998,1440p_120-144,1
34261,8,4.2,1,120,3754,20416,8,200,988,1080p_144+,0
58970,24,3.2,1,125,4696,38421,24,450,1295,4k_144+,1
38713,16,2.1,1,65,4125,19752,8,115,1083,4k_60,1
21570,6,3.3,1,65,3833,16895,12,170,960,1080p_144+,0
62631,16,4.5,1,170,4273,38421,24,450,1295,4k_144+,1
25364,10,2.5,1,148,3768,12717,6,125,805,1440p_60,1
38713,16,2.1,1,65,4125,16485,8,160,911,1080p_144+,1
23441,10,2.5,1,154,3498,9554,4,107,808,1080p_60,1
35890,8,4.5,1,105,4193,31747,12,285,1195,1080p_144+,0
46208,24,2.0,1,65,4312,31060,24,355,1240,4k_120-144,1
41080,16,3.2,1,241,4155,8788,4,150,740,1440p_144+,0
22216,10,3.6,1,125,3071,23468,8,290,1049,1080p_120-144,0
16340,8,3.6,1,95,2197,7647,4,53,715,1080p_60,1
50476,24,2.0,1,65,4412,27007,12,350,1088,4k_144+,0
6871,4,4.0,0,91,2469,26728,16,300,1048,4k_60,0
34243,12,3.6,1,190,4001,22292,8,220,998,1440p_120-144,1
42152,20,2.1,1,65,4271,31060,24,355,1240,1440p_144+,1
10170,6,3.6,0,95,2583,7647,4,53,715,1080p_60,1
50414,12,4.4,1,120,4132,26969,12,200,1159,1440p_144+,1
31402,14,2.6,1,65,4008,20778,12,250,964,1440p_120-144,1
4943,2,4.2,1,60,2573,34556,16,320,1234,4k_120-144,0
58970,24,3.2,1,125,4696,22726,8,160,1077,1440p_144+,0
34261,8,4.2,1,120,3754,26728,16,300,1048,1440p_60,0
21565,6,3.5,1,65,3258,14128,6,160,748,1080p_120-144,1
58842,24,3.0,1,125,4614,31060,24,355,1240,1440p_144+,1
46162,16,3.4,1,125,4347,12714,8,130,925,4k_120-144,0
50476,24,2.0,1,65,4412,34556,16,320,1234,4k_120-144,1
25350,6,4.3,1,65,3881,15119,8,132,879,1440p_60,1
41080,16,3.2,1,241,4155,26969,12,200,1159,1440p_144+,1
37783,14,3.5,1,125,4131,16895,12,170,960,1080p_144+,1
25097,10,2.5,1,148,3638,12714,8,130,925,1080p_120-144,1
51524,12,4.7,1,170,4245,22292,8,220,998,1440p_144+,0
43912,16,3.4,1,150,4338,27007,10,350,1088,1440p_120-144,0
35890,8,4.5,1,105,4193,19752,8,115,1083,4k_60,1
22193,8,2.5,1,65,3407,22726,8,160,1077,1080p_120-144,0
10648,6,3.7,0,95,2733,9779,3,120,771,1080p_60,1
50476,24,2.0,1,65,4412,26728,16,300,1048,1440p_144+,1
14228,8,3.6,0,95,2867,9554,4,107,808,1080p_60,1
46162,16,3.4,1,125,4347,9554,4,107,808,4k_120-144,0
2787,2,3.6,0,58,2227,12714,8,130,925,1080p_120-144,0
58842,24,3.0,1,125,4614,27007,10,350,1088,1440p_144+,1
58010,24,3.0,1,125,4597,38421,24,450,1295,4k_144+,1
22193,8,2.5,1,65,3407,12714,8,130,925,1080p_120-144,1
7111,4,3.6,0,65,2202,12714,8,130,925,1080p_120-144,0
17223,6,2.7,1,65,3130,31060,24,355,1240,4k_120-144,0
27877,10,3.7,1,150,3932,12714,8,130,925,1080p_120-144,1
30611,12,2.1,1,65,3896,19828,12,230,943,1080p_144+,1
16971,6,2.6,1,65,2992,20416,8,200,988,1440p_120-144,0
61286,24,3.0,1,150,4734,38421,24,450,1295,4k_144+,1
50476,24,2.0,1,65,4412,31060,24,355,1240,4k_120-144,1
31443,8,4.2,1,65,3898,19828,12,230,943,1080p_144+,1
61539,24,3.2,1,150,4850,9554,4,107,808,1080p_60,0
2647,4,2.8,0,95,1295,17172,8,176,913,1080p_144+,0
14283,6,4.1,1,125,2918,8788,4,150,740,1080p_60,1
2253,2,2.9,0,51,1778,25180,10,320,1049,4k_60,0
46719,24,2.0,1,65,4423,31747,12,285,1195,4k_120-144,1
61539,24,3.2,1,150,4850,25180,10,320,1049,4k_60,0
46162,16,3.4,1,125,4347,25180,10,320,1049,4k_120-144,0
50476,24,2.0,1,65,4412,16895,12,170,960,4k_120-144,0
36773,16,2.1,1,65,4112,26969,12,200,1159,4k_60,1
39061,12,3.7,1,105,3470,16619,8,165,969,1080p_144+,1
19486,6,2.5,1,65,3492,15119,8,132,879,1080p_60,0
1807,2,2.8,0,35,1594,14128,6,160,748,1440p_60,0
41080,16,3.2,1,241,4155,20778,12,250,964,1440p_120-144,1
11577,4,3.6,1,65,2418,26678,24,350,1056,1440p_144+,0
50476,24,2.0,1,65,4412,22292,8,220,998,4k_120-144,0
59317,24,3.2,1,125,4714,27007,12,350,1088,1440p_144+,1
23878,8,3.6,1,125,3376,28889,20,315,1203,1440p_144+,0
19829,6,3.9,1,65,3188,19828,10,230,943,4k_60,0
22499,8,3.6,1,65,2658,31060,20,355,1240,1080p_120-144,0
48583,12,3.6,1,65,4141,34556,16,320,1234,4k_120-144,1
32388,18,3.0,1,165,2652,16895,12,170,960,1080p_144+,1
51524,12,4.7,1,170,4245,22292,8,220,998,4k_144+,0
34555,8,3.6,1,65,4065,19828,12,230,943,1440p_120-144,1
58970,24,3.2,1,125,4696,38421,24,450,1295,4k_144+,1
27877,10,3.7,1,150,3932,26678,24,350,1056,4k_60,0
58970,24,3.2,1,125,4696,16895,12,170,960,1440p_144+,0
58970,24,3.2,1,125,4696,11659,6,120,777,4k_144+,0
58970,24,3.2,1,125,4696,38421,24,450,1295,4k_144+,1
13642,6,3.3,1,65,2931,22726,8,160,1077,1080p_60,0
23441,10,2.5,1,154,3498,25180,10,320,1049,1440p_60,0
36773,16,2.1,1,65,4112,22292,8,220,998,4k_60,1
43912,16,3.4,1,150,4338,22292,8,220,998,1440p_120-144,1
27046,6,3.8,1,65,3908,12714,8,130,925,1080p_120-144,1
33982,16,2.4,1,65,4028,16895,12,170,960,1080p_144+,1
26636,8,3.4,1,65,3382,12714,8,130,925,1080p_120-144,1
16040,6,3.7,1,65,2658,26678,24,350,1056,1080p_60,0
16125,6,3.6,1,65,2598,26969,12,200,1159,1080p_60,0
20266,6,3.6,1,65,3225,7647,4,53,715,1080p_60,1
4117,4,3.3,0,95,1703,16895,12,170,960,1080p_144+,0
43912,16,3.4,1,150,4338,22292,8,220,998,1440p_120-144,1
24844,8,3.5,1,125,3533,15119,8,132,879,1440p_60,1
7111,4,3.6,0,65,2202,26969,12,200,1159,1440p_144+,0
24509,8,3.8,1,65,3285,16895,12,170,960,1440p_60,1
46162,16,3.4,1,125,4347,31060,24,355,1240,4k_120-144,1
6754,4,3.5,0,65,2049,7647,4,53,715,1080p_60,0
46208,24,2.0,1,65,4312,31747,12,285,1195,4k_120-144,1
31402,14,2.6,1,65,4008,22726,8,160,1077,4k_60,1
58842,24,3.0,1,125,4614,9554,4,107,808,1080p_60,0
2253,2,2.9,0,51,1778,12714,8,130,925,1080p_120-144,0
46719,24,2.0,1,65,4423,31747,12,285,1195,4k_120-144,1
39035,14,3.5,1,125,4288,8788,4,150,740,4k_60,0
34555,8,3.6,1,65,4065,28130,16,335,1049,4k_60,0
50476,24,2.0,1,65,4412,26969,12,200,1159,1440p_144+,1
4449,4,2.3,0,45,1772,38421,24,450,1295,4k_144+,0
52891,20,3.4,1,125,4479,31060,24,355,1240,4k_120-144,1
3471,4,3.1,0,35,1617,23468,8,290,1049,4k_60,0
5281,4,3.1,0,35,1875,9554,4,107,808,1080p_60,0
46731,24,2.0,1,65,4491,26969,12,200,1159,1440p_144+,1
33982,16,2.4,1,65,4028,16895,12,170,960,1080p_144+,1
12591,4,2.2,1,35,3276,22292,8,220,998,1440p_120-144,0
34555,8,3.6,1,65,4065,24985,16,300,1021,1440p_120-144,1
37783,14,3.5,1,125,4131,16895,12,170,960,4k_60,0
36108,16,2.4,1,65,4029,16485,8,160,911,4k_60,0
42152,20,2.1,1,65,4271,26728,16,300,1048,1440p_120-144,0
33982,16,2.4,1,65,4028,16485,8,160,911,1440p_120-144,0
46719,24,2.0,1,65,4423,16485,8,160,911,4k_120-144,0
26850,6,3.7,1,65,3842,12714,8,130,925,1440p_60,1
38668,14,3.5,1,125,4273,31747,12,285,1195,1080p_144+,0
1968,2,3.2,0,54,1773,12714,8,130,925,1440p_60,0
25099,8,3.5,1,125,3511,14128,6,160,748,1080p_120-144,1
31402,14,2.6,1,65,4008,9554,4,107,808,1080p_60,0
50414,12,4.4,1,120,4132,31060,24,355,1240,4k_120-144,1
48583,12,3.6,1,65,4141,12717,6,125,805,1440p_60,0
34243,12,3.6,1,190,4001,16485,8,160,911,1440p_60,1
50414,12,4.4,1,120,4132,15917,12,185,842,1440p_144+,0
34544,12,3.6,1,190,4023,12714,8,130,925,1440p_120-144,0
3733,2,3.7,1,54,2189,9779,3,120,771,1080p_60,0
1807,2,2.8,0,35,1594,20416,8,200,988,1440p_120-144,0
38668,14,3.5,1,125,4273,22292,8,220,998,1440p_120-144,1
26105,12,3.5,1,165,2718,16619,8,165,969,1440p_60,1
33982,16,2.4,1,65,4028,19752,8,115,1083,1080p_144+,1
42152,20,2.1,1,65,4271,20416,8,200,988,1440p_120-144,1
27046,6,3.8,1,65,3908,26728,16,300,1048,1080p_120-144,0
9395,6,2.9,0,65,2435,9554,4,107,808,1080p_60,0
59317,24,3.2,1,125,4714,38421,24,450,1295,4k_144+,1
24844,8,3.5,1,125,3533,38421,24,450,1295,4k_144+,0
21674,6,4.1,1,65,3896,9779,3,120,771,1080p_60,1
58842,24,3.0,1,125,4614,31747,12,285,1195,4k_120-144,1
34555,8,3.6,1,65,4065,20416,8,200,988,1440p_120-144,1
1543,2,3.06,1,73,1266,22121,16,250,983,1440p_120-144,0
43912,16,3.4,1,150,4338,38421,24,450,1295,4k_60,0
53404,20,3.4,1,125,4498,27007,12,350,1088,1440p_144+,1
53404,20,3.4,1,125,4498,38421,24,450,1295,4k_144+,1
13263,8,3.0,0,65,2769,7877,4,75,568,1080p_60,1
31402,14,2.6,1,65,4008,27007,12,350,1088,4k_60,1
41080,16,3.2,1,241,4155,27007,10,350,1088,1440p_144+,1
52891,20,3.4,1,125,4479,38421,24,450,1295,4k_144+,1
42746,24,1.1,1,35,4178,19828,12,230,943,4k_60,1
27664,10,3.7,1,150,3935,12714,8,130,925,1080p_120-144,1
38668,14,3.5,1,125,4273,20416,8,200,988,4k_60,1
35890,8,4.5,1,105,4193,22292,8,220,998,1440p_120-144,1
59317,24,3.2,1,125,4714,38421,24,450,1295,4k_144+,1
58970,24,3.2,1,125,4696,38421,24,450,1295,4k_144+,1
51524,12,4.7,1,170,4245,25180,10,320,1049,1440p_144+,0
53404,20,3.4,1,125,4498,38421,24,450,1295,4k_144+,1
25099,8,3.5,1,125,3511,19752,8,115,1083,1440p_60,0
27874,14,3.3,1,165,2663,12714,8,130,925,1080p_120-144,1
31402,14,2.6,1,65,4008,25180,10,320,1049,1440p_60,0
13236,8,3.0,0,65,2749,12714,8,130,925,1080p_60,0
10170,6,3.6,0,95,2583,23468,8,290,1049,1080p_60,0
53404,20,3.4,1,125,4498,31060,24,355,1240,4k_120-144,1
12591,4,2.2,1,35,3276,22292,8,220,998,4k_60,0
8194,6,2.2,0,35,2156,31060,24,355,1240,4k_120-144,0
50414,12,4.4,1,120,4132,25180,10,320,1049,1440p_120-144,0
50414,12,4.4,1,120,4132,31747,12,285,1195,4k_120-144,1
24327,8,3.7,1,65,3288,14128,6,160,748,1440p_60,1
9535,4,3.8,1,65,2789,16895,12,170,960,1080p_144+,0
16322,8,2.9,1,65,2876,19752,8,115,1083,1080p_144+,0
22193,8,2.5,1,65,3407,20778,12,250,964,4k_60,0
16968,6,2.6,1,65,3019,9554,4,107,808,1080p_60,1
43912,16,3.4,1,150,4338,26678,24,350,1056,4k_60,1
6727,4,3.6,0,65,2494,29618,24,450,1228,4k_120-144,0
28401,16,1.4,1,35,3809,12717,6,125,805,1080p_120-144,1
36773,16,2.1,1,65,4112,19752,8,115,1083,1440p_120-144,1
38713,16,2.1,1,65,4125,16619,8,165,969,1080p_144+,1
46731,24,2.0,1,65,4491,28889,20,315,1203,4k_120-144,1
58970,24,3.2,1,125,4696,38421,24,450,1295,4k_144+,1
20266,6,3.6,1,65,3225,11659,6,120,777,1080p_60,0
22563,8,2.5,1,65,3385,16142,8,175,822,1440p_60,1
1786,4,2.0,0,25,690,16485,8,160,911,1080p_144+,0
41369,16,3.2,1,241,4148,34556,16,320,1234,4k_60,0
1959,2,3.3,1,65,1508,11659,6,120,777,1080p_120-144,0
10648,6,3.7,0,95,2733,27007,12,350,1088,1080p_60,0
20872,8,2.5,1,65,3278,22726,3,160,1077,1440p_60,0
15377,4,3.5,1,110,3793,22726,8,160,1077,4k_60,0
31402,14,2.6,1,65,4008,31747,12,285,1195,4k_60,0
23441,10,2.5,1,154,3498,14128,6,160,748,1080p_120-144,1
52891,20,3.4,1,125,4479,31060,20,355,1240,4k_120-144,1
50414,12,4.4,1,120,4132,20778,12,250,964,4k_120-144,0
46398,16,3.4,1,125,4357,31060,20,355,1240,1440p_144+,1
59317,24,3.2,1,125,4714,19828,12,230,943,4k_120-144,0
14228,8,3.6,0,95,2867,9554,4,107,808,1080p_60,1
20266,6,3.6,1,65,3225,14128,6,160,748,1080p_120-144,1
22499,8,3.6,1,65,2658,16485,8,160,911,1080p_120-144,0
42152,20,2.1,1,65,4271,26728,16,300,1048,1440p_144+,1
23050,14,1.6,1,35,3604,9108,8,130,774,1080p_60,1
19573,6,3.9,1,125,3333,9554,4,107,808,1080p_60,1
42152,20,2.1,1,65,4271,26728,16,300,1048,1440p_144+,1
42152,20,2.1,1,65,4271,19752,8,115,1083,1440p_144+,0
1858,2,3.1,1,65,1418,20416,8,200,988,4k_60,0
35890,8,4.5,1,105,4193,19828,12,230,943,1080p_144+,1
1909,2,2.9,0,54,1583,25180,10,320,1049,4k_60,0
37614,14,3.5,1,125,4123,28889,20,315,1203,4k_60,0
31711,14,2.7,1,65,4049,16895,12,170,960,1080p_144+,1
37614,14,3.5,1,125,4123,15119,8,132,879,1080p_144+,1
41369,16,3.2,1,241,4148,24985,16,300,1021,4k_60,1
23441,10,2.5,1,154,3498,14128,6,160,748,1080p_120-144,1
36108,16,2.4,1,65,4029,20778,12,250,964,1440p_120-144,1
52891,20,3.4,1,125,4479,27007,12,350,1088,1440p_144+,1
19486,6,2.5,1,65,3492,14128,6,160,748,1440p_60,0
22499,8,3.6,1,65,2658,26969,12,200,1159,1080p_60,0
50476,24,2.0,1,65,4412,14377,8,180,879,1440p_60,0
6416,4,3.4,1,77,2074,7647,4,53,715,1080p_60,0
14189,6,4.1,1,125,2914,16895,12,170,960,1080p_60,0
31635,14,2.5,1,65,3871,12912,6,120,808,1440p_60,1
58010,24,3.0,1,125,4597,38421,24,450,1295,4k_144+,1
46208,24,2.0,1,65,4312,31747,12,285,1195,4k_120-144,1
58010,24,3.0,1,125,4597,25180,10,320,1049,1440p_120-144,0
6814,4,3.8,0,91,2547,26969,12,200,1159,4k_60,0
11029,4,3.8,1,65,2526,22749,16,165,1063,1440p_120-144,0
27874,14,3.3,1,165,2663,11659,6,120,777,1080p_120-144,1
38713,16,2.1,1,65,4125,19752,8,115,1083,4k_60,1
37783,14,3.5,1,125,4131,17172,8,176,913,1080p_144+,1
41369,16,3.2,1,241,4148,26678,24,350,1056,1440p_144+,1
20872,8,2.5,1,65,3278,31747,12,285,1195,4k_120-144,0
31443,8,4.2,1,65,3898,27007,12,350,1088,4k_60,1
27874,14,3.3,1,165,2663,38421,24,450,1295,4k_144+,0
42746,24,1.1,1,35,4178,24985,16,300,1021,1440p_144+,0
21674,6,4.1,1,65,3896,20416,8,200,988,1440p_60,0
52891,20,3.4,1,125,4479,38421,24,450,1295,4k_144+,1
25350,6,4.3,1,65,3881,27007,12,350,1088,1440p_60,0
53404,20,3.4,1,125,4498,38421,24,450,1295,4k_144+,1
42152,20,2.1,1,65,4271,22749,16,165,1063,1440p_120-144,1
33982,16,2.4,1,65,4028,26678,24,350,1056,1080p_144+,0
22499,8,3.6,1,65,2658,7647,4,53,715,1080p_120-144,0
42746,24,1.1,1,35,4178,17172,8,176,913,4k_60,0
4489,2,3.4,0,46,2696,16485,8,160,911,1440p_60,0
46731,24,2.0,1,65,4491,38421,24,450,1295,1440p_144+,0
50476,24,2.0,1,65,4412,20416,8,200,988,1440p_120-144,0
26105,12,3.5,1,165,2718,22726,8,160,1077,1440p_60,0
3773,2,3.4,1,35,1945,9554,4,107,808,1080p_60,0
